Timestamp,1MA-X001-1A: Hydrogen (ppm),1MA-X001-1A: Methane (ppm),1MA-X001-1A: Acetylene (ppm),1MA-X001-1A: Ethylene (ppm),1MA-X001-1A: Ethane (ppm),1MA-X001-1A: Carbon Monoxide (ppm),1MA-X001-1A: Carbon Dioxide (ppm),1MA-X001-1A: Oxygen (ppm),1MA-X001-1A: Water (ppm),1MA-X001-1B: Hydrogen (ppm),1MA-X001-1B: Methane (ppm),1MA-X001-1B: Acetylene (ppm),1MA-X001-1B: Ethylene (ppm),1MA-X001-1B: Ethane (ppm),1MA-X001-1B: Carbon Monoxide (ppm),1MA-X001-1B: Carbon Dioxide (ppm),1MA-X001-1B: Oxygen (ppm),1MA-X001-1B: Water (ppm),1MA-X001-1C: Hydrogen (ppm),1MA-X001-1C: Methane (ppm),1MA-X001-1C: Acetylene (ppm),1MA-X001-1C: Ethylene (ppm),1MA-X001-1C: Ethane (ppm),1MA-X001-1C: Carbon Monoxide (ppm),1MA-X001-1C: Carbon Dioxide (ppm),1MA-X001-1C: Oxygen (ppm),1MA-X001-1C: Water (ppm),Peripherals:Analog: 1-AIN 1 (xxx)
16/06/2015 17:00,,,,,,,,,,5.9,4.1,1.7,5.7,2.6,141.8,337,14696.6,2.0,,,,,,,,,,
16/06/2015 11:00,5.3,3.1,1.6,3.7,2.0,140.8,322,11277.9,2.0,,,,,,,,,,,,,,,,,,,
16/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.0,3.1,0.6,0.9,2.0,138.6,373,16824.1,2.0,
16/06/2015 09:00,,,,,,,,,,3.5,3.8,1.8,5.5,2.0,142.6,341,14800.6,2.0,,,,,,,,,,
16/06/2015 03:00,6.0,3.3,1.5,3.6,1.2,140.9,328,11305.5,2.0,,,,,,,,,,,,,,,,,,,
16/06/2015 02:00,,,,,,,,,,,,,,,,,,,4.9,3.3,1.0,1.0,1.5,137.9,384,16826.1,2.0,
16/06/2015 01:00,,,,,,,,,,7.4,3.8,1.7,5.6,1.7,142.1,338,14774.0,2.0,,,,,,,,,,
15/06/2015 19:00,5.8,2.8,1.4,3.5,2.1,140.8,322,11231.4,2.0,,,,,,,,,,,,,,,,,,,
15/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.1,3.3,0.9,0.8,2.0,137.3,379,16787.6,2.0,
15/06/2015 17:00,,,,,,,,,,7.3,3.8,1.8,5.6,2.2,142.3,336,14703.2,2.0,,,,,,,,,,
15/06/2015 11:00,5.7,3.1,1.4,3.4,1.4,140.7,321,11199.5,2.0,,,,,,,,,,,,,,,,,,,
15/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.1,3.2,0.8,0.6,1.7,137.5,380,16748.9,2.0,
15/06/2015 09:00,,,,,,,,,,7.3,4.2,1.7,5.6,1.6,141.6,339,14691.2,2.0,,,,,,,,,,
15/06/2015 03:00,6.1,3.5,1.6,3.9,1.0,141.9,321,11223.0,2.0,,,,,,,,,,,,,,,,,,,
15/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.4,3.9,0.9,1.3,1.4,138.2,378,16717.4,2.0,
15/06/2015 01:00,,,,,,,,,,7.6,4.4,1.8,6.2,1.7,141.9,338,14711.6,2.0,,,,,,,,,,
14/06/2015 19:00,6.2,3.4,1.5,4.3,1.8,141.8,319,11190.7,2.0,,,,,,,,,,,,,,,,,,,
14/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.5,4.1,1.1,1.5,1.8,138.7,377,16719.4,2.0,
14/06/2015 17:00,,,,,,,,,,7.8,4.3,2.0,6.2,2.4,142.0,339,14679.7,2.0,,,,,,,,,,
14/06/2015 11:00,5.5,3.9,1.7,4.5,1.5,141.5,321,11187.6,2.0,,,,,,,,,,,,,,,,,,,
14/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.4,3.9,1.0,1.6,1.8,139.0,374,16703.6,2.0,
14/06/2015 09:00,,,,,,,,,,7.4,4.6,2.0,6.4,2.2,140.2,336,14638.5,2.0,,,,,,,,,,
14/06/2015 03:00,4.6,3.7,1.7,4.4,1.7,141.9,321,11173.8,2.0,,,,,,,,,,,,,,,,,,,
14/06/2015 02:00,,,,,,,,,,,,,,,,,,,0.0,3.6,1.1,1.9,2.0,139.0,378,16664.0,2.0,
14/06/2015 01:00,,,,,,,,,,0.0,5.2,2.0,6.5,1.3,141.6,339,14629.1,2.0,,,,,,,,,,
13/06/2015 19:00,6.4,3.8,1.6,4.7,1.9,141.1,328,11162.1,2.0,,,,,,,,,,,,,,,,,,,
13/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.9,3.6,1.1,1.8,2.4,139.1,380,16591.7,2.0,
13/06/2015 17:00,,,,,,,,,,8.2,4.3,2.4,6.6,2.7,141.7,342,14584.2,2.0,,,,,,,,,,
13/06/2015 11:00,6.4,4.5,1.7,4.6,2.6,140.5,325,11125.3,2.0,,,,,,,,,,,,,,,,,,,
13/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.8,3.5,1.2,2.1,3.8,139.0,381,16515.1,2.0,
13/06/2015 09:00,,,,,,,,,,8.0,5.2,2.0,6.8,3.3,141.2,346,14526.7,2.0,,,,,,,,,,
13/06/2015 03:00,0.0,3.3,1.6,4.9,2.9,140.3,323,11153.0,2.0,,,,,,,,,,,,,,,,,,,
13/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.7,3.5,0.8,2.0,3.2,137.3,376,16614.3,2.0,
13/06/2015 01:00,,,,,,,,,,7.9,5.0,2.1,7.0,2.8,140.3,340,14557.1,2.0,,,,,,,,,,
12/06/2015 19:00,6.3,3.6,1.3,4.9,3.4,140.4,319,11096.3,2.0,,,,,,,,,,,,,,,,,,,
12/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.7,3.5,0.7,2.1,4.0,137.7,377,16449.3,2.0,
12/06/2015 17:00,,,,,,,,,,7.9,4.7,1.9,7.0,4.0,141.3,337,14469.4,2.0,,,,,,,,,,
12/06/2015 11:00,6.3,3.9,1.9,4.8,3.3,140.6,322,11072.5,2.0,,,,,,,,,,,,,,,,,,,
12/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.6,3.1,0.8,2.2,4.1,136.4,378,16476.9,2.0,
12/06/2015 09:00,,,,,,,,,,7.9,4.7,1.6,6.9,3.9,140.1,335,14515.1,2.0,,,,,,,,,,
12/06/2015 03:00,6.3,3.2,1.6,4.5,3.3,140.4,318,11118.8,2.0,,,,,,,,,,,,,,,,,,,
12/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.7,3.6,0.8,2.2,3.2,137.3,372,16517.4,2.0,
12/06/2015 01:00,,,,,,,,,,7.8,4.8,1.7,6.8,3.1,140.4,331,14558.3,2.0,,,,,,,,,,
11/06/2015 19:00,6.2,2.9,1.8,4.5,3.7,139.1,315,11087.7,2.0,,,,,,,,,,,,,,,,,,,
11/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.7,3.9,1.0,2.2,3.2,136.5,373,16418.7,2.0,
11/06/2015 17:00,,,,,,,,,,7.8,4.1,1.9,7.0,3.9,140.2,326,14502.1,2.0,,,,,,,,,,
11/06/2015 11:00,6.2,3.5,1.6,4.1,2.4,139.4,318,11088.7,2.0,,,,,,,,,,,,,,,,,,,
11/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.5,3.8,1.2,1.9,2.5,135.8,371,16563.2,2.0,
11/06/2015 09:00,,,,,,,,,,7.8,4.7,2.2,6.6,2.6,139.9,331,14560.3,2.0,,,,,,,,,,
11/06/2015 03:00,6.2,2.8,1.7,4.2,2.9,138.4,322,11108.7,2.0,,,,,,,,,,,,,,,,,,,
11/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.6,3.4,0.9,1.8,2.8,135.6,376,16503.0,2.0,
11/06/2015 01:00,,,,,,,,,,7.7,4.5,1.9,6.6,2.5,139.6,334,14564.7,2.0,,,,,,,,,,
10/06/2015 19:00,6.1,2.9,1.5,4.0,3.1,138.6,318,11075.0,2.0,,,,,,,,,,,,,,,,,,,
10/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.6,3.1,1.0,1.9,3.6,136.1,368,16417.9,2.0,
10/06/2015 17:00,,,,,,,,,,7.6,4.3,2.0,6.4,2.6,138.6,333,14472.3,2.0,,,,,,,,,,
10/06/2015 11:00,6.1,2.9,1.5,3.7,2.8,138.1,317,11036.3,2.0,,,,,,,,,,,,,,,,,,,
10/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.5,3.1,1.0,1.7,2.9,135.5,372,16420.3,2.0,
10/06/2015 09:00,,,,,,,,,,7.5,4.3,1.8,6.0,2.6,138.9,334,14486.9,2.0,,,,,,,,,,
10/06/2015 03:00,5.8,3.2,1.5,3.5,1.9,137.4,318,11082.2,2.0,,,,,,,,,,,,,,,,,,,
10/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.4,3.5,0.7,1.4,2.2,134.4,375,16474.2,2.0,
10/06/2015 01:00,,,,,,,,,,7.3,3.9,1.9,5.8,2.7,137.6,331,14517.3,2.0,,,,,,,,,,
09/06/2015 19:00,5.8,2.8,1.5,3.3,2.2,137.7,323,11042.4,2.0,,,,,,,,,,,,,,,,,,,
09/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.4,3.2,0.6,1.3,2.6,139.2,365,16430.8,2.0,
09/06/2015 17:00,,,,,,,,,,7.3,4.1,1.7,5.8,2.3,138.1,335,14471.6,2.0,,,,,,,,,,
09/06/2015 11:00,5.7,3.0,1.6,3.2,2.0,136.9,316,11022.9,2.0,,,,,,,,,,,,,,,,,,,
09/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.2,3.0,0.8,1.1,2.2,134.3,371,16417.5,2.0,
09/06/2015 09:00,,,,,,,,,,7.3,4.2,1.8,5.8,2.2,137.7,335,14482.1,2.0,,,,,,,,,,
09/06/2015 03:00,5.8,3.3,1.6,3.4,1.7,137.6,316,11059.2,2.0,,,,,,,,,,,,,,,,,,,
09/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.3,3.4,1.0,1.1,1.4,133.9,376,16472.3,2.0,
09/06/2015 01:00,,,,,,,,,,7.3,4.4,1.7,5.9,1.8,137.4,333,14525.5,2.0,,,,,,,,,,
08/06/2015 19:00,5.9,3.4,1.6,3.6,1.9,137.5,320,10978.0,2.0,,,,,,,,,,,,,,,,,,,
08/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.3,3.4,1.1,1.1,2.1,132.8,373,16351.8,2.0,
08/06/2015 17:00,,,,,,,,,,7.4,4.0,2.0,6.0,2.6,137.2,336,14415.8,2.0,,,,,,,,,,
08/06/2015 11:00,5.9,2.9,1.4,3.5,2.1,137.1,317,10947.8,2.0,,,,,,,,,,,,,,,,,,,
08/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.4,3.0,0.9,1.1,2.5,134.0,370,16344.8,2.0,
08/06/2015 09:00,,,,,,,,,,7.5,3.5,1.7,5.8,2.6,137.7,338,14421.5,2.0,,,,,,,,,,
08/06/2015 03:00,5.8,3.0,1.6,3.6,1.5,137.0,324,11011.7,2.0,,,,,,,,,,,,,,,,,,,
08/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.4,3.2,1.1,1.2,1.8,133.9,374,16406.7,2.0,
08/06/2015 01:00,,,,,,,,,,7.3,4.1,1.9,5.6,1.7,137.4,333,14450.6,2.0,,,,,,,,,,
07/06/2015 19:00,5.9,3.0,1.5,3.6,1.9,137.7,325,10923.3,2.0,,,,,,,,,,,,,,,,,,,
07/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.4,2.9,0.9,0.9,1.9,134.7,371,16304.9,2.0,
07/06/2015 17:00,,,,,,,,,,7.3,4.5,1.8,5.4,1.4,137.7,334,14354.4,2.0,,,,,,,,,,
07/06/2015 11:00,5.7,2.5,1.4,3.6,2.5,136.5,314,10857.8,2.0,,,,,,,,,,,,,,,,,,,
07/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.1,3.0,0.7,0.7,2.5,132.6,368,16217.4,2.0,
07/06/2015 09:00,,,,,,,,,,7.2,4.3,1.8,5.6,1.9,137.2,327,14317.4,2.0,,,,,,,,,,
07/06/2015 03:00,5.7,3.0,1.5,3.2,1.3,136.4,324,10932.1,2.0,,,,,,,,,,,,,,,,,,,
07/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.1,3.1,0.9,0.6,1.8,132.8,369,16295.1,2.0,
07/06/2015 01:00,,,,,,,,,,7.0,4.1,1.8,5.3,1.7,135.7,339,14337.7,2.0,,,,,,,,,,
06/06/2015 19:00,5.5,2.9,1.6,3.4,2.7,136.5,317,10777.3,2.0,,,,,,,,,,,,,,,,,,,
06/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.1,3.3,0.8,1.0,2.5,133.0,364,16092.1,2.0,
06/06/2015 17:00,,,,,,,,,,7.1,4.3,1.9,5.6,2.9,137.8,328,14187.1,2.0,,,,,,,,,,
06/06/2015 11:00,5.6,3.2,1.5,3.6,2.1,137.1,321,10822.0,2.0,,,,,,,,,,,,,,,,,,,
06/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.1,3.2,0.7,1.1,2.2,133.0,370,16213.9,2.0,
06/06/2015 09:00,,,,,,,,,,7.1,4.7,1.5,5.7,1.5,136.6,327,14329.2,2.0,,,,,,,,,,
06/06/2015 03:00,5.6,2.9,1.4,3.9,2.2,136.7,322,10820.1,2.0,,,,,,,,,,,,,,,,,,,
06/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.3,3.2,0.5,1.4,2.3,133.4,371,16237.9,2.0,
06/06/2015 01:00,,,,,,,,,,7.4,5.7,1.7,6.3,1.4,136.6,330,14206.1,2.0,,,,,,,,,,
05/06/2015 19:00,5.9,3.2,1.8,4.6,3.9,136.7,311,10652.0,2.0,,,,,,,,,,,,,,,,,,,
05/06/2015 18:00,,,,,,,,,,,,,,,,,,,3.1,3.2,0.9,2.3,4.2,133.4,361,16023.0,2.0,
05/06/2015 17:00,,,,,,,,,,2.1,4.9,2.5,6.9,3.8,136.8,331,14073.9,2.0,,,,,,,,,,
05/06/2015 11:00,4.3,4.2,2.3,4.6,2.3,137.3,318,10740.6,2.0,,,,,,,,,,,,,,,,,,,
05/06/2015 10:00,,,,,,,,,,,,,,,,,,,1.8,3.1,0.9,2.3,3.2,132.6,374,16223.7,2.0,
05/06/2015 09:00,,,,,,,,,,3.7,4.0,2.6,6.8,3.3,136.8,326,14243.9,2.0,,,,,,,,,,
05/06/2015 03:00,0.0,3.5,1.6,4.1,2.6,136.8,313,10756.1,2.0,,,,,,,,,,,,,,,,,,,
05/06/2015 02:00,,,,,,,,,,,,,,,,,,,0.0,2.7,0.9,1.8,3.2,132.0,364,16176.7,2.0,
05/06/2015 01:00,,,,,,,,,,7.0,4.4,2.1,6.3,2.9,136.7,330,14212.5,2.0,,,,,,,,,,
04/06/2015 19:00,6.0,3.5,1.5,3.8,1.9,136.1,313,10736.1,2.0,,,,,,,,,,,,,,,,,,,
04/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.5,3.0,1.2,1.5,2.5,131.9,365,16158.8,2.0,
04/06/2015 17:00,,,,,,,,,,7.6,4.4,2.1,6.1,2.7,135.9,330,14189.9,2.0,,,,,,,,,,
04/06/2015 11:00,4.1,2.8,1.5,3.5,2.5,136.0,317,10720.9,2.0,,,,,,,,,,,,,,,,,,,
04/06/2015 10:00,,,,,,,,,,,,,,,,,,,1.7,3.2,0.9,1.3,1.5,131.2,365,16119.7,2.0,
04/06/2015 09:00,,,,,,,,,,3.1,3.5,2.1,6.0,2.6,135.4,323,14174.2,2.0,,,,,,,,,,
04/06/2015 03:00,1.2,2.8,1.7,3.6,1.9,136.1,320,10732.2,2.0,,,,,,,,,,,,,,,,,,,
04/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.3,3.3,1.0,1.2,1.2,130.6,362,16144.6,2.0,
04/06/2015 01:00,,,,,,,,,,7.4,4.0,1.8,5.7,2.0,134.5,330,14180.8,2.0,,,,,,,,,,
03/06/2015 19:00,2.8,3.2,1.7,3.3,2.5,135.3,314,10605.3,2.0,,,,,,,,,,,,,,,,,,,
03/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.2,3.2,1.0,0.9,2.4,131.1,356,15975.1,2.0,
03/06/2015 17:00,,,,,,,,,,7.2,3.8,1.6,5.6,3.0,136.1,320,13995.2,2.0,,,,,,,,,,
03/06/2015 11:00,5.8,2.8,1.7,3.5,2.4,135.3,305,10634.6,2.0,,,,,,,,,,,,,,,,,,,
03/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.4,3.3,0.8,1.2,2.0,131.8,354,16041.4,2.0,
03/06/2015 09:00,,,,,,,,,,7.4,3.8,2.1,5.8,2.6,136.2,316,14090.5,2.0,,,,,,,,,,
03/06/2015 03:00,5.7,2.9,1.3,3.8,2.7,135.7,314,10658.1,2.0,,,,,,,,,,,,,,,,,,,
03/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.3,3.3,0.6,1.3,2.3,131.7,356,16057.4,2.0,
03/06/2015 01:00,,,,,,,,,,7.2,4.4,1.6,5.9,2.5,135.1,320,14071.4,2.0,,,,,,,,,,
02/06/2015 19:00,6.1,3.0,1.5,4.6,3.6,136.3,312,10557.9,2.0,,,,,,,,,,,,,,,,,,,
02/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.6,3.5,0.9,1.9,3.4,130.3,362,15965.1,2.0,
02/06/2015 17:00,,,,,,,,,,7.7,4.3,2.3,6.4,4.0,134.8,317,13947.5,2.0,,,,,,,,,,
02/06/2015 11:00,6.1,2.7,1.6,4.9,3.8,134.9,310,10637.0,2.0,,,,,,,,,,,,,,,,,,,
02/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.7,3.4,0.8,2.0,3.0,130.6,356,16013.5,2.0,
02/06/2015 09:00,,,,,,,,,,7.7,4.4,2.1,6.7,3.3,135.0,317,14081.2,2.0,,,,,,,,,,
02/06/2015 03:00,5.9,2.6,1.7,4.6,3.4,134.9,307,10666.7,2.0,,,,,,,,,,,,,,,,,,,
02/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.5,3.1,0.8,1.7,3.1,130.4,359,16076.7,2.0,
02/06/2015 01:00,,,,,,,,,,7.4,4.2,1.8,6.4,2.9,134.9,321,14128.0,2.0,,,,,,,,,,
01/06/2015 19:00,5.7,2.7,1.5,4.3,2.9,134.3,318,10653.7,2.0,,,,,,,,,,,,,,,,,,,
01/06/2015 18:00,,,,,,,,,,,,,,,,,,,5.3,3.2,0.7,1.3,2.5,129.7,353,15992.1,2.0,
01/06/2015 17:00,,,,,,,,,,7.4,3.7,1.9,6.2,3.5,138.0,319,14063.6,2.0,,,,,,,,,,
01/06/2015 11:00,5.5,2.7,1.2,3.8,2.7,133.4,304,10624.6,2.0,,,,,,,,,,,,,,,,,,,
01/06/2015 10:00,,,,,,,,,,,,,,,,,,,5.1,3.4,0.9,1.2,1.8,128.7,347,15999.1,2.0,
01/06/2015 09:00,,,,,,,,,,7.1,4.1,1.8,5.7,2.3,133.6,312,14100.3,2.0,,,,,,,,,,
01/06/2015 03:00,5.5,3.2,1.5,3.6,1.4,133.8,311,10674.2,2.0,,,,,,,,,,,,,,,,,,,
01/06/2015 02:00,,,,,,,,,,,,,,,,,,,5.2,3.3,0.7,1.1,1.5,129.5,354,16038.4,2.0,
01/06/2015 01:00,,,,,,,,,,7.1,4.9,1.7,5.9,1.4,136.3,320,14081.0,2.0,,,,,,,,,,
31/05/2015 19:00,5.9,3.3,1.6,4.7,2.8,134.7,310,10582.4,2.0,,,,,,,,,,,,,,,,,,,
31/05/2015 18:00,,,,,,,,,,,,,,,,,,,5.5,3.7,1.0,1.8,2.2,129.5,352,15955.8,2.0,
31/05/2015 17:00,,,,,,,,,,7.6,4.4,1.8,6.8,2.9,135.7,319,13954.2,2.0,,,,,,,,,,
31/05/2015 11:00,6.2,3.4,1.9,5.1,3.0,135.1,309,10593.3,2.0,,,,,,,,,,,,,,,,,,,
31/05/2015 10:00,,,,,,,,,,,,,,,,,,,5.8,3.6,0.9,2.2,2.6,129.9,357,15939.8,2.0,
31/05/2015 09:00,,,,,,,,,,7.8,4.2,2.0,6.7,3.5,134.5,319,13991.8,2.0,,,,,,,,,,
31/05/2015 03:00,5.9,3.2,1.4,4.3,2.6,134.2,307,10583.7,2.0,,,,,,,,,,,,,,,,,,,
31/05/2015 02:00,,,,,,,,,,,,,,,,,,,5.4,3.6,1.0,1.5,2.2,129.3,352,15905.2,2.0,
31/05/2015 01:00,,,,,,,,,,7.3,4.2,1.8,6.1,3.0,134.0,320,13967.9,2.0,,,,,,,,,,
30/05/2015 19:00,5.7,3.1,1.4,4.0,3.5,133.8,311,10553.4,2.0,,,,,,,,,,,,,,,,,,,
30/05/2015 18:00,,,,,,,,,,,,,,,,,,,4.8,3.0,0.9,1.2,3.2,127.8,346,15833.6,2.0,
30/05/2015 17:00,,,,,,,,,,7.0,4.3,1.8,5.7,2.9,132.8,318,13877.3,2.0,,,,,,,,,,
30/05/2015 11:00,5.4,2.9,1.6,3.8,2.7,132.2,307,10536.2,2.0,,,,,,,,,,,,,,,,,,,
30/05/2015 10:00,,,,,,,,,,,,,,,,,,,5.2,2.8,0.9,1.3,2.4,128.3,348,15887.8,2.0,
30/05/2015 09:00,,,,,,,,,,7.1,4.5,1.6,5.9,2.1,132.7,321,13973.4,2.0,,,,,,,,,,
30/05/2015 03:00,5.6,3.0,1.3,3.8,2.0,132.7,314,10556.5,2.0,,,,,,,,,,,,,,,,,,,
30/05/2015 02:00,,,,,,,,,,,,,,,,,,,5.1,3.5,0.8,1.4,1.6,127.2,353,15978.9,2.0,
30/05/2015 01:00,,,,,,,,,,6.9,4.3,1.4,5.9,2.0,132.0,321,14010.6,2.0,,,,,,,,,,
29/05/2015 19:00,5.7,2.9,1.3,4.3,3.1,133.4,308,10533.4,2.0,,,,,,,,,,,,,,,,,,,
29/05/2015 18:00,,,,,,,,,,,,,,,,,,,5.4,3.2,0.8,1.8,3.0,128.6,349,15889.9,2.0,
29/05/2015 17:00,,,,,,,,,,7.3,4.4,1.8,6.4,2.9,133.1,314,13877.7,2.0,,,,,,,,,,
29/05/2015 11:00,5.6,3.4,1.5,4.3,2.8,133.0,309,10508.2,2.0,,,,,,,,,,,,,,,,,,,
29/05/2015 10:00,,,,,,,,,,,,,,,,,,,5.2,3.2,0.8,1.6,3.1,127.6,348,15832.6,2.0,
29/05/2015 09:00,,,,,,,,,,7.1,4.7,1.6,6.2,2.6,132.3,318,13845.8,2.0,,,,,,,,,,
29/05/2015 03:00,5.5,3.5,1.7,4.1,2.2,132.7,312,10527.2,2.0,,,,,,,,,,,,,,,,,,,
29/05/2015 02:00,,,,,,,,,,,,,,,,,,,5.1,3.3,0.7,1.2,2.7,127.1,352,15875.3,2.0,
29/05/2015 01:00,,,,,,,,,,6.8,4.6,1.6,5.8,2.3,131.8,320,13845.5,2.0,,,,,,,,,,
28/05/2015 19:00,5.4,3.5,1.4,3.8,3.0,132.4,300,10457.7,2.0,,,,,,,,,,,,,,,,,,,
28/05/2015 18:00,,,,,,,,,,,,,,,,,,,5.1,3.2,0.7,1.2,3.4,127.9,347,15719.2,2.0,
28/05/2015 17:00,,,,,,,,,,6.9,4.4,1.5,5.9,3.3,132.9,316,13674.5,2.0,,,,,,,,,,
28/05/2015 11:00,5.4,3.8,1.7,3.7,2.2,131.7,314,10475.2,2.0,,,,,,,,,,,,,,,,,,,
28/05/2015 10:00,,,,,,,,,,,,,,,,,,,5.1,3.1,0.5,1.6,2.9,126.6,348,15796.7,2.0,
28/05/2015 09:00,,,,,,,,,,7.1,4.1,1.4,6.3,3.2,132.9,319,13719.6,2.0,,,,,,,,,,
28/05/2015 03:00,5.7,3.8,1.4,4.1,2.4,132.8,310,10489.0,2.0,,,,,,,,,,,,,,,,,,,
28/05/2015 02:00,,,,,,,,,,,,,,,,,,,5.3,3.5,0.9,1.8,2.8,127.7,348,15750.8,2.0,
28/05/2015 01:00,,,,,,,,,,7.2,4.3,1.6,6.3,3.3,132.7,314,13699.9,2.0,,,,,,,,,,
27/05/2015 19:00,5.8,3.5,1.8,4.0,2.9,131.8,310,10450.5,2.0,,,,,,,,,,,,,,,,,,,
27/05/2015 18:00,,,,,,,,,,,,,,,,,,,5.7,3.4,0.9,1.7,3.6,127.1,350,15702.9,2.0,
27/05/2015 17:00,,,,,,,,,,6.5,4.1,1.8,6.2,3.7,132.3,311,13652.4,2.0,,,,,,,,,,
27/05/2015 11:00,5.7,3.7,1.6,3.6,2.4,133.4,300,10350.9,2.0,,,,,,,,,,,,,,,,,,,
27/05/2015 10:00,,,,,,,,,,,,,,,,,,,5.2,3.2,1.0,1.3,2.5,125.4,355,15774.2,2.0,
27/05/2015 09:00,,,,,,,,,,7.1,4.1,1.8,5.7,2.5,131.3,316,13754.7,2.0,,,,,,,,,,
27/05/2015 03:00,5.6,3.5,1.5,3.5,1.4,131.5,316,10409.1,2.0,,,,,,,,,,,,,,,,,,,
27/05/2015 02:00,,,,,,,,,,,,,,,,,,,5.4,3.2,0.7,1.3,2.1,125.9,349,15795.7,2.0,
27/05/2015 01:00,,,,,,,,,,7.3,3.9,2.0,5.9,2.9,131.1,319,13750.4,2.0,,,,,,,,,,
26/05/2015 19:00,5.6,3.4,1.6,3.5,1.7,131.6,305,10414.0,2.0,,,,,,,,,,,,,,,,,,,
26/05/2015 18:00,,,,,,,,,,,,,,,,,,,5.3,3.1,0.5,1.5,2.1,125.9,347,15748.2,2.0,
26/05/2015 17:00,,,,,,,,,,7.3,4.0,2.0,6.0,2.6,133.1,318,13697.9,2.0,,,,,,,,,,
26/05/2015 11:00,5.7,3.3,1.4,3.5,2.3,130.9,312,10380.0,2.0,,,,,,,,,,,,,,,,,,,
26/05/2015 10:00,,,,,,,,,,,,,,,,,,,5.4,3.9,0.9,1.4,1.5,125.9,350,15715.2,2.0,
26/05/2015 09:00,,,,,,,,,,7.2,4.0,1.8,6.0,2.7,131.2,315,13708.2,2.0,,,,,,,,,,
26/05/2015 03:00,5.8,3.7,1.3,3.7,1.7,131.2,309,10395.0,2.0,,,,,,,,,,,,,,,,,,,
26/05/2015 02:00,,,,,,,,,,,,,,,,,,,5.6,3.6,1.1,1.5,1.9,126.5,357,15711.8,2.0,
26/05/2015 01:00,,,,,,,,,,7.2,4.6,2.1,5.9,2.3,130.4,323,13703.4,2.0,,,,,,,,,,
25/05/2015 19:00,5.6,3.6,1.6,3.5,1.8,131.1,313,10412.0,2.0,,,,,,,,,,,,,,,,,,,
25/05/2015 18:00,,,,,,,,,,,,,,,,,,,4.5,3.4,1.0,1.5,2.1,125.9,343,15690.9,2.0,
25/05/2015 17:00,,,,,,,,,,1.6,4.5,2.0,5.8,1.9,130.4,314,13687.8,2.0,,,,,,,,,,
25/05/2015 11:00,5.5,3.1,1.4,3.6,2.3,131.2,305,10376.6,2.0,,,,,,,,,,,,,,,,,,,
25/05/2015 10:00,,,,,,,,,,,,,,,,,,,5.2,3.5,0.7,1.4,2.0,125.5,348,15634.3,2.0,
25/05/2015 09:00,,,,,,,,,,7.0,3.9,1.9,6.0,3.0,130.9,317,13691.0,2.0,,,,,,,,,,
25/05/2015 03:00,5.6,3.8,1.5,3.7,1.7,130.7,313,10386.0,2.0,,,,,,,,,,,,,,,,,,,
25/05/2015 02:00,,,,,,,,,,,,,,,,,,,5.2,3.5,0.9,1.8,1.8,123.8,350,15677.1,2.0,
25/05/2015 01:00,,,,,,,,,,7.1,4.3,1.8,6.4,2.3,130.2,322,13633.3,2.0,,,,,,,,,,
24/05/2015 19:00,6.0,4.0,2.1,4.2,2.0,131.2,308,10340.8,2.0,,,,,,,,,,,,,,,,,,,
