Timestamp,RED PHASE: Hydrogen (ppm),RED PHASE: Methane (ppm),RED PHASE: Acetylene (ppm),RED PHASE: Ethylene (ppm),RED PHASE: Ethane (ppm),RED PHASE: Carbon Monoxide (ppm),RED PHASE: Carbon Dioxide (ppm),RED PHASE: Water (ppm),YELLOW PHASE: Hydrogen (ppm),YELLOW PHASE: Methane (ppm),YELLOW PHASE: Acetylene (ppm),YELLOW PHASE: Ethylene (ppm),YELLOW PHASE: Ethane (ppm),YELLOW PHASE: Carbon Monoxide (ppm),YELLOW PHASE: Carbon Dioxide (ppm),YELLOW PHASE: Oxygen (ppm),YELLOW PHASE: Water (ppm),BLUE PHASE: Hydrogen (ppm),BLUE PHASE: Methane (ppm),BLUE PHASE: Acetylene (ppm),BLUE PHASE: Ethylene (ppm),BLUE PHASE: Ethane (ppm),BLUE PHASE: Carbon Monoxide (ppm),BLUE PHASE: Carbon Dioxide (ppm),BLUE PHASE: Oxygen (ppm),BLUE PHASE: Water (ppm)
27/06/2015 09:00,4.7,2.5,0.1,0.9,5.3,26.0,708,2.0,,,,,,,,,,,,,,,,,,
27/06/2015 07:00,,,,,,,,,,,,,,,,,,1.5,2.1,0.0,0.5,1.8,67.4,697,13349.0,2.0
27/06/2015 06:00,,,,,,,,,2.4,2.2,0.4,0.6,2.3,74.1,661,9625.4,2.0,,,,,,,,,
27/06/2015 05:00,4.6,2.0,0.0,0.9,5.6,26.0,707,2.0,,,,,,,,,,,,,,,,,,
27/06/2015 03:00,,,,,,,,,,,,,,,,,,1.5,2.3,0.3,0.3,1.6,67.5,701,13364.9,2.0
27/06/2015 02:00,,,,,,,,,2.5,2.2,0.6,0.5,1.8,74.2,663,9636.7,2.0,,,,,,,,,
27/06/2015 01:00,4.7,2.5,0.0,0.8,4.7,25.9,707,2.0,,,,,,,,,,,,,,,,,,
26/06/2015 23:00,,,,,,,,,,,,,,,,,,1.6,2.3,0.3,0.5,1.3,67.6,695,13346.4,2.0
26/06/2015 22:00,,,,,,,,,2.5,2.1,0.6,0.7,1.9,74.0,663,9651.8,2.0,,,,,,,,,
26/06/2015 21:00,4.7,2.7,0.1,0.9,4.9,25.9,708,2.0,,,,,,,,,,,,,,,,,,
26/06/2015 19:00,,,,,,,,,,,,,,,,,,1.6,2.0,0.1,0.6,1.6,67.6,698,13301.9,2.0
26/06/2015 18:00,,,,,,,,,2.5,1.7,0.4,0.7,2.8,74.1,661,9611.1,2.0,,,,,,,,,
26/06/2015 17:00,4.8,2.6,0.0,1.0,5.8,25.7,703,2.0,,,,,,,,,,,,,,,,,,
26/06/2015 15:00,,,,,,,,,,,,,,,,,,1.6,2.4,0.2,0.2,1.4,67.5,695,13319.9,2.0
26/06/2015 14:00,,,,,,,,,2.5,1.8,0.6,0.6,2.8,74.0,663,9596.4,2.0,,,,,,,,,
26/06/2015 13:00,4.7,2.5,0.1,0.9,5.8,25.7,703,2.0,,,,,,,,,,,,,,,,,,
26/06/2015 11:00,,,,,,,,,,,,,,,,,,1.6,2.0,0.0,0.5,2.5,67.5,700,13230.2,2.0
26/06/2015 10:00,,,,,,,,,2.5,1.8,0.4,0.6,3.1,74.4,667,9573.1,2.0,,,,,,,,,
26/06/2015 09:00,4.6,2.3,0.0,0.8,5.7,25.5,701,2.0,,,,,,,,,,,,,,,,,,
26/06/2015 07:00,,,,,,,,,,,,,,,,,,1.5,2.3,0.0,0.6,1.3,67.4,699,13277.1,2.0
26/06/2015 06:00,,,,,,,,,2.4,2.3,0.6,0.7,2.1,74.3,665,9592.0,2.0,,,,,,,,,
26/06/2015 05:00,4.6,2.2,0.0,0.9,5.3,25.3,700,2.0,,,,,,,,,,,,,,,,,,
26/06/2015 03:00,,,,,,,,,,,,,,,,,,1.5,3.0,0.2,0.6,2.1,67.4,713,13256.8,2.0
26/06/2015 02:00,,,,,,,,,2.5,2.6,0.2,0.6,2.2,74.3,673,9586.6,2.0,,,,,,,,,
26/06/2015 01:00,4.6,2.8,0.0,1.0,5.0,25.4,695,2.0,,,,,,,,,,,,,,,,,,
25/06/2015 23:00,,,,,,,,,,,,,,,,,,1.5,2.4,0.0,0.4,1.5,67.6,701,13233.2,2.0
25/06/2015 22:00,,,,,,,,,2.5,2.4,0.5,0.7,2.5,74.8,667,9559.6,2.0,,,,,,,,,
25/06/2015 21:00,4.5,2.3,0.0,1.2,5.8,25.4,689,2.0,,,,,,,,,,,,,,,,,,
25/06/2015 19:00,,,,,,,,,,,,,,,,,,1.5,1.8,0.2,0.6,2.5,67.5,698,13167.0,2.0
25/06/2015 18:00,,,,,,,,,2.4,2.3,0.5,0.6,2.6,74.5,660,9520.3,2.0,,,,,,,,,
25/06/2015 17:00,4.6,1.8,0.0,0.9,6.5,25.2,690,2.0,,,,,,,,,,,,,,,,,,
25/06/2015 15:00,,,,,,,,,,,,,,,,,,1.5,1.5,0.1,0.7,2.6,67.5,698,13170.0,2.0
25/06/2015 14:00,,,,,,,,,2.5,2.1,0.4,0.7,2.5,74.6,660,9494.8,2.0,,,,,,,,,
25/06/2015 13:00,4.5,2.4,0.1,0.9,6.4,25.3,683,2.0,,,,,,,,,,,,,,,,,,
25/06/2015 11:00,,,,,,,,,,,,,,,,,,1.5,2.3,0.0,0.6,2.2,67.4,695,13141.4,2.0
25/06/2015 10:00,,,,,,,,,2.4,2.4,0.5,0.5,2.4,74.3,662,9480.4,2.0,,,,,,,,,
25/06/2015 09:00,4.5,2.5,0.0,1.0,5.5,25.2,688,2.0,,,,,,,,,,,,,,,,,,
25/06/2015 07:00,,,,,,,,,,,,,,,,,,1.5,2.1,0.1,0.6,1.2,67.5,697,13183.9,2.0
25/06/2015 06:00,,,,,,,,,2.4,1.8,0.4,0.6,1.9,74.1,662,9498.4,2.0,,,,,,,,,
25/06/2015 05:00,4.4,1.9,0.0,0.9,5.2,25.2,676,2.0,,,,,,,,,,,,,,,,,,
25/06/2015 03:00,,,,,,,,,,,,,,,,,,1.5,2.0,0.1,0.7,0.9,67.3,700,13193.1,2.0
25/06/2015 02:00,,,,,,,,,2.4,2.4,0.4,0.5,1.4,74.4,657,9504.1,2.0,,,,,,,,,
25/06/2015 01:00,4.4,2.3,0.0,0.8,5.3,25.0,676,2.0,,,,,,,,,,,,,,,,,,
24/06/2015 23:00,,,,,,,,,,,,,,,,,,1.5,2.0,0.2,0.4,1.1,67.5,693,13167.2,2.0
24/06/2015 22:00,,,,,,,,,2.4,1.8,0.4,0.6,2.1,74.6,656,9487.1,2.0,,,,,,,,,
24/06/2015 21:00,4.3,1.9,0.1,0.7,5.4,24.9,673,2.0,,,,,,,,,,,,,,,,,,
24/06/2015 19:00,,,,,,,,,,,,,,,,,,1.5,1.7,0.1,0.4,1.8,67.3,697,13118.3,2.0
24/06/2015 18:00,,,,,,,,,2.4,1.8,0.2,0.8,2.3,74.1,657,9466.1,2.0,,,,,,,,,
24/06/2015 17:00,4.3,2.0,0.0,0.7,6.2,24.9,671,2.0,,,,,,,,,,,,,,,,,,
24/06/2015 15:00,,,,,,,,,,,,,,,,,,1.5,1.9,0.2,0.5,2.1,67.3,696,13096.9,2.0
24/06/2015 14:00,,,,,,,,,2.3,1.7,0.4,0.6,3.0,74.3,661,9441.0,2.0,,,,,,,,,
24/06/2015 13:00,4.1,2.0,0.0,0.7,6.5,24.7,667,2.0,,,,,,,,,,,,,,,,,,
24/06/2015 11:00,,,,,,,,,,,,,,,,,,1.4,1.4,0.2,0.5,2.2,67.5,692,13107.4,2.0
24/06/2015 10:00,,,,,,,,,2.3,1.6,0.5,0.7,2.9,74.1,657,9433.6,2.0,,,,,,,,,
24/06/2015 09:00,4.1,1.7,0.0,0.7,5.5,24.8,665,2.0,,,,,,,,,,,,,,,,,,
24/06/2015 07:00,,,,,,,,,,,,,,,,,,1.4,2.2,0.0,0.4,1.5,67.6,696,13151.5,2.0
24/06/2015 06:00,,,,,,,,,2.2,2.3,0.6,0.6,1.9,74.4,662,9433.3,2.0,,,,,,,,,
24/06/2015 05:00,4.1,2.4,0.1,0.6,5.3,25.1,668,2.0,,,,,,,,,,,,,,,,,,
24/06/2015 03:00,,,,,,,,,,,,,,,,,,1.4,2.3,0.2,0.3,0.7,67.6,691,13173.7,2.0
24/06/2015 02:00,,,,,,,,,2.3,1.6,0.5,0.5,2.3,74.6,658,9445.9,2.0,,,,,,,,,
24/06/2015 01:00,4.2,2.2,0.1,0.9,5.1,25.3,659,2.0,,,,,,,,,,,,,,,,,,
23/06/2015 23:00,,,,,,,,,,,,,,,,,,1.1,1.9,0.1,0.4,1.0,68.4,691,13145.2,2.0
23/06/2015 22:00,,,,,,,,,0.0,1.7,0.5,0.6,1.6,76.1,661,9435.9,2.0,,,,,,,,,
23/06/2015 21:00,4.3,2.0,0.2,0.8,4.9,24.3,655,2.0,,,,,,,,,,,,,,,,,,
23/06/2015 19:00,,,,,,,,,,,,,,,,,,1.5,1.9,0.2,0.4,1.6,67.3,696,13075.4,2.0
23/06/2015 18:00,,,,,,,,,2.4,1.9,0.6,0.6,2.7,73.9,657,9410.0,2.0,,,,,,,,,
23/06/2015 17:00,4.2,1.6,0.0,0.9,6.9,24.1,652,2.0,,,,,,,,,,,,,,,,,,
23/06/2015 15:00,,,,,,,,,,,,,,,,,,1.6,1.9,0.2,0.4,1.9,67.3,692,13064.7,2.0
23/06/2015 14:00,,,,,,,,,2.4,1.7,0.5,0.5,2.6,73.7,652,9374.6,2.0,,,,,,,,,
23/06/2015 13:00,4.1,1.5,0.0,0.9,6.2,24.0,646,2.0,,,,,,,,,,,,,,,,,,
23/06/2015 11:00,,,,,,,,,,,,,,,,,,1.5,2.1,0.2,0.5,2.7,67.2,686,13070.6,2.0
23/06/2015 10:00,,,,,,,,,2.3,2.0,0.5,0.6,2.5,73.7,655,9331.4,2.0,,,,,,,,,
23/06/2015 09:00,4.0,2.1,0.0,0.7,5.3,23.9,644,2.0,,,,,,,,,,,,,,,,,,
23/06/2015 07:00,,,,,,,,,,,,,,,,,,1.5,2.0,0.0,0.3,1.9,67.1,693,13096.5,2.0
23/06/2015 06:00,,,,,,,,,2.3,2.1,0.6,0.5,2.0,73.7,653,9341.1,2.0,,,,,,,,,
23/06/2015 05:00,4.0,2.7,0.0,0.7,4.5,24.1,645,2.0,,,,,,,,,,,,,,,,,,
23/06/2015 03:00,,,,,,,,,,,,,,,,,,1.5,2.2,0.2,0.3,1.0,67.1,690,13076.6,2.0
23/06/2015 02:00,,,,,,,,,2.3,2.3,0.4,0.3,1.4,73.9,653,9342.2,2.0,,,,,,,,,
23/06/2015 01:00,4.0,2.4,0.1,0.6,4.8,23.8,636,2.0,,,,,,,,,,,,,,,,,,
22/06/2015 23:00,,,,,,,,,,,,,,,,,,1.5,2.4,0.1,0.3,1.3,67.5,691,13069.0,2.0
22/06/2015 22:00,,,,,,,,,2.3,1.9,0.5,0.4,1.8,74.1,653,9342.8,2.0,,,,,,,,,
22/06/2015 21:00,3.9,2.3,0.0,0.7,4.7,23.8,632,2.0,,,,,,,,,,,,,,,,,,
22/06/2015 19:00,,,,,,,,,,,,,,,,,,1.4,2.1,0.1,0.3,1.7,67.4,687,13008.3,2.0
22/06/2015 18:00,,,,,,,,,2.3,1.8,0.6,0.6,3.2,74.1,647,9300.1,2.0,,,,,,,,,
22/06/2015 17:00,4.0,2.3,0.1,0.8,5.4,23.7,628,2.0,,,,,,,,,,,,,,,,,,
22/06/2015 15:00,,,,,,,,,,,,,,,,,,1.5,1.8,0.2,0.6,2.1,67.6,686,12997.2,2.0
22/06/2015 14:00,,,,,,,,,2.4,2.0,0.6,0.6,2.7,73.9,653,9265.5,2.0,,,,,,,,,
22/06/2015 13:00,4.0,1.8,0.1,0.8,5.7,23.5,624,2.0,,,,,,,,,,,,,,,,,,
22/06/2015 11:00,,,,,,,,,,,,,,,,,,1.5,1.9,0.1,0.6,1.6,67.3,690,13012.1,2.0
22/06/2015 10:00,,,,,,,,,2.4,1.9,0.6,0.5,2.5,73.9,652,9276.2,2.0,,,,,,,,,
22/06/2015 09:00,4.0,2.0,0.0,0.6,5.2,23.6,622,2.0,,,,,,,,,,,,,,,,,,
22/06/2015 07:00,,,,,,,,,,,,,,,,,,1.5,2.3,0.1,0.4,1.1,67.4,684,13023.1,2.0
22/06/2015 06:00,,,,,,,,,2.4,1.8,0.4,0.7,2.6,74.3,653,9261.7,2.0,,,,,,,,,
22/06/2015 05:00,0.0,2.2,0.0,0.7,5.1,23.4,619,2.0,,,,,,,,,,,,,,,,,,
22/06/2015 03:00,,,,,,,,,,,,,,,,,,1.5,2.0,0.1,0.4,1.2,67.2,685,12999.3,2.0
22/06/2015 02:00,,,,,,,,,2.4,2.3,0.6,0.4,2.3,74.2,651,9266.6,2.0,,,,,,,,,
22/06/2015 01:00,0.0,2.0,0.0,0.7,5.2,23.2,616,2.0,,,,,,,,,,,,,,,,,,
21/06/2015 23:00,,,,,,,,,,,,,,,,,,1.5,2.2,0.2,0.5,1.2,67.2,687,12970.5,2.0
21/06/2015 22:00,,,,,,,,,2.4,2.1,0.7,0.3,2.3,74.0,650,9247.0,2.0,,,,,,,,,
21/06/2015 21:00,3.8,1.9,0.0,0.5,5.4,22.7,610,2.0,,,,,,,,,,,,,,,,,,
21/06/2015 19:00,,,,,,,,,,,,,,,,,,1.5,2.0,0.2,0.4,1.8,67.1,686,12929.4,2.0
21/06/2015 18:00,,,,,,,,,2.4,2.1,0.7,0.4,3.4,73.8,650,9243.5,2.0,,,,,,,,,
21/06/2015 17:00,3.8,2.0,0.0,0.6,5.5,22.5,602,2.0,,,,,,,,,,,,,,,,,,
21/06/2015 15:00,,,,,,,,,,,,,,,,,,1.5,2.4,0.0,0.3,1.6,67.2,688,12920.1,2.0
21/06/2015 14:00,,,,,,,,,2.3,2.6,0.5,0.7,2.8,74.3,650,9213.3,2.0,,,,,,,,,
21/06/2015 13:00,3.7,1.9,0.0,0.4,5.4,22.3,596,2.0,,,,,,,,,,,,,,,,,,
21/06/2015 11:00,,,,,,,,,,,,,,,,,,1.5,2.4,0.2,0.4,1.7,67.1,690,12951.6,2.0
21/06/2015 10:00,,,,,,,,,2.3,2.3,0.5,0.5,3.2,73.7,649,9220.1,2.0,,,,,,,,,
21/06/2015 09:00,3.7,2.2,0.1,0.5,5.1,22.2,592,2.0,,,,,,,,,,,,,,,,,,
21/06/2015 07:00,,,,,,,,,,,,,,,,,,1.5,2.5,0.1,0.3,1.1,67.2,690,12953.5,2.0
21/06/2015 06:00,,,,,,,,,2.4,2.6,0.4,0.5,2.9,73.9,655,9229.1,2.0,,,,,,,,,
21/06/2015 05:00,3.7,2.5,0.0,0.4,4.5,22.1,588,2.0,,,,,,,,,,,,,,,,,,
21/06/2015 03:00,,,,,,,,,,,,,,,,,,1.5,2.2,0.2,0.4,1.4,67.1,685,12960.4,2.0
21/06/2015 02:00,,,,,,,,,2.3,2.8,0.3,0.6,2.8,73.9,647,9219.4,2.0,,,,,,,,,
21/06/2015 01:00,3.6,2.3,0.0,0.4,5.0,21.7,581,2.0,,,,,,,,,,,,,,,,,,
20/06/2015 23:00,,,,,,,,,,,,,,,,,,1.5,2.2,0.0,0.4,1.5,67.2,688,12963.0,2.0
20/06/2015 22:00,,,,,,,,,2.4,2.5,0.5,0.6,3.7,73.8,652,9211.9,2.0,,,,,,,,,
20/06/2015 21:00,3.6,2.4,0.0,0.1,4.8,21.3,574,2.0,,,,,,,,,,,,,,,,,,
20/06/2015 19:00,,,,,,,,,,,,,,,,,,1.5,2.1,0.1,0.2,2.5,67.2,690,12879.2,2.0
20/06/2015 18:00,,,,,,,,,2.4,2.5,0.3,0.7,5.2,73.2,652,9196.5,2.0,,,,,,,,,
20/06/2015 17:00,3.6,2.1,0.0,0.3,6.2,21.2,573,2.0,,,,,,,,,,,,,,,,,,
20/06/2015 15:00,,,,,,,,,,,,,,,,,,1.5,1.8,0.1,0.5,2.1,67.2,696,12928.2,2.0
20/06/2015 14:00,,,,,,,,,2.4,2.3,0.4,0.8,5.3,73.3,660,9231.1,2.0,,,,,,,,,
20/06/2015 13:00,6.2,2.8,0.1,0.5,6.7,33.5,732,2.0,,,,,,,,,,,,,,,,,,
20/06/2015 11:00,,,,,,,,,,,,,,,,,,1.5,1.5,0.2,0.4,2.0,67.6,700,12915.2,2.0
20/06/2015 10:00,,,,,,,,,2.5,1.7,0.5,0.6,1.8,74.6,656,9049.0,2.0,,,,,,,,,
16/06/2015 14:00,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,
16/06/2015 13:00,29.1,5.9,0.0,1.5,9.1,92.7,1493,2.0,,,,,,,,,,,,,,,,,,
16/06/2015 11:00,,,,,,,,,,,,,,,,,,1.9,2.2,0.2,0.4,1.6,66.6,696,12846.8,2.0
16/06/2015 10:00,,,,,,,,,3.5,1.9,0.5,0.6,2.7,74.2,676,9210.8,2.0,,,,,,,,,
16/06/2015 09:00,29.2,6.3,0.0,1.4,9.3,92.9,1535,2.0,,,,,,,,,,,,,,,,,,
16/06/2015 07:00,,,,,,,,,,,,,,,,,,1.9,2.1,0.0,0.2,1.2,66.3,696,12917.5,2.0
16/06/2015 06:00,,,,,,,,,3.4,1.9,0.4,0.5,2.3,73.9,674,9202.3,2.0,,,,,,,,,
16/06/2015 05:00,29.1,6.4,0.1,1.4,8.7,92.7,1514,2.0,,,,,,,,,,,,,,,,,,
16/06/2015 03:00,,,,,,,,,,,,,,,,,,2.0,2.3,0.1,0.4,1.1,66.6,695,12902.6,2.0
16/06/2015 02:00,,,,,,,,,3.5,2.1,0.5,0.6,1.9,73.9,668,9208.4,2.0,,,,,,,,,
16/06/2015 01:00,29.2,6.1,0.0,1.3,9.0,92.7,1503,2.0,,,,,,,,,,,,,,,,,,
15/06/2015 23:00,,,,,,,,,,,,,,,,,,2.0,2.0,0.3,0.3,0.8,66.5,690,12878.5,2.0
15/06/2015 22:00,,,,,,,,,3.4,1.8,0.5,0.7,1.9,74.0,674,9191.5,2.0,,,,,,,,,
15/06/2015 21:00,29.0,6.2,0.1,1.4,8.5,92.7,1505,2.0,,,,,,,,,,,,,,,,,,
15/06/2015 19:00,,,,,,,,,,,,,,,,,,1.9,1.9,0.1,0.4,2.1,66.5,691,12824.1,2.0
15/06/2015 18:00,,,,,,,,,3.5,1.5,0.5,0.9,3.2,73.9,670,9162.3,2.0,,,,,,,,,
15/06/2015 17:00,29.0,6.5,0.2,1.3,9.2,92.9,1506,2.0,,,,,,,,,,,,,,,,,,
15/06/2015 15:00,,,,,,,,,,,,,,,,,,1.8,1.8,0.2,0.5,2.1,66.1,689,12802.0,2.0
15/06/2015 14:00,,,,,,,,,3.3,1.7,0.6,0.5,3.7,74.1,675,9148.5,2.0,,,,,,,,,
15/06/2015 13:00,28.4,5.8,0.1,1.5,10.7,92.5,1498,2.0,,,,,,,,,,,,,,,,,,
15/06/2015 11:00,,,,,,,,,,,,,,,,,,1.8,1.7,0.0,0.6,2.2,66.3,686,12828.2,2.0
15/06/2015 10:00,,,,,,,,,3.3,1.4,0.6,0.7,3.4,74.0,671,9176.5,2.0,,,,,,,,,
15/06/2015 09:00,28.1,6.2,0.2,1.3,9.1,92.5,1489,2.0,,,,,,,,,,,,,,,,,,
15/06/2015 07:00,,,,,,,,,,,,,,,,,,1.9,2.3,0.2,0.5,1.2,66.3,693,12946.7,2.0
15/06/2015 06:00,,,,,,,,,3.4,2.7,0.3,0.6,1.6,73.9,683,9221.5,2.0,,,,,,,,,
15/06/2015 05:00,27.4,6.2,0.0,1.2,8.2,91.8,1488,2.0,,,,,,,,,,,,,,,,,,
15/06/2015 03:00,,,,,,,,,,,,,,,,,,1.8,2.0,0.2,0.4,1.1,66.3,690,12923.3,2.0
15/06/2015 02:00,,,,,,,,,3.4,2.1,0.4,0.6,1.9,74.1,677,9194.2,2.0,,,,,,,,,
15/06/2015 01:00,27.6,6.1,0.0,1.3,8.5,92.1,1487,2.1,,,,,,,,,,,,,,,,,,
14/06/2015 23:00,,,,,,,,,,,,,,,,,,1.8,2.0,0.1,0.3,1.1,66.2,686,12901.6,2.0
14/06/2015 22:00,,,,,,,,,3.3,2.3,0.6,0.5,2.1,73.8,672,9196.5,2.0,,,,,,,,,
14/06/2015 21:00,28.0,6.2,0.2,1.3,8.5,92.4,1491,2.1,,,,,,,,,,,,,,,,,,
14/06/2015 19:00,,,,,,,,,,,,,,,,,,1.8,1.8,0.2,0.3,1.0,66.3,686,12871.2,2.0
14/06/2015 18:00,,,,,,,,,3.2,2.5,0.4,0.4,1.6,73.6,664,9176.5,2.0,,,,,,,,,
14/06/2015 17:00,28.2,6.4,0.1,1.3,8.3,92.5,1490,2.2,,,,,,,,,,,,,,,,,,
14/06/2015 15:00,,,,,,,,,,,,,,,,,,1.8,1.9,0.0,0.5,1.0,66.4,684,12844.2,2.0
14/06/2015 14:00,,,,,,,,,3.3,2.0,0.4,0.5,1.4,73.7,667,9175.2,2.0,,,,,,,,,
14/06/2015 13:00,28.8,6.1,0.2,1.3,8.3,92.7,1500,2.2,,,,,,,,,,,,,,,,,,
14/06/2015 11:00,,,,,,,,,,,,,,,,,,1.9,1.8,0.0,0.3,0.7,66.4,688,12868.0,2.0
14/06/2015 10:00,,,,,,,,,3.3,2.3,0.4,0.5,1.0,74.2,672,9189.8,2.0,,,,,,,,,
14/06/2015 09:00,28.7,5.9,0.0,1.3,7.5,92.4,1491,2.3,,,,,,,,,,,,,,,,,,
14/06/2015 07:00,,,,,,,,,,,,,,,,,,1.9,1.9,0.1,0.3,0.9,66.5,692,12895.7,2.0
14/06/2015 06:00,,,,,,,,,3.4,1.8,0.5,0.6,2.2,74.0,665,9159.9,2.0,,,,,,,,,
14/06/2015 05:00,29.0,6.5,0.1,1.3,7.8,92.9,1486,2.0,,,,,,,,,,,,,,,,,,
14/06/2015 03:00,,,,,,,,,,,,,,,,,,1.9,2.3,0.1,0.2,0.4,66.4,683,12871.2,2.0
14/06/2015 02:00,,,,,,,,,3.3,2.5,0.5,0.5,1.3,74.1,665,9172.3,2.0,,,,,,,,,
14/06/2015 01:00,28.8,6.3,0.1,1.3,8.0,92.8,1488,2.0,,,,,,,,,,,,,,,,,,
13/06/2015 23:00,,,,,,,,,,,,,,,,,,1.9,2.4,0.1,0.1,0.2,66.3,683,12841.7,2.0
13/06/2015 22:00,,,,,,,,,3.4,2.3,0.6,0.7,1.5,74.3,671,9164.8,2.0,,,,,,,,,
13/06/2015 21:00,28.8,5.9,0.0,1.5,7.9,92.6,1490,2.0,,,,,,,,,,,,,,,,,,
13/06/2015 19:00,,,,,,,,,,,,,,,,,,1.9,2.0,0.2,0.4,1.0,66.3,687,12784.1,2.0
13/06/2015 18:00,,,,,,,,,3.3,2.3,0.5,0.6,1.6,73.9,666,9160.0,2.0,,,,,,,,,
13/06/2015 17:00,29.3,6.1,0.2,1.6,8.6,92.6,1489,2.0,,,,,,,,,,,,,,,,,,
13/06/2015 15:00,,,,,,,,,,,,,,,,,,1.9,1.6,0.2,0.5,1.5,66.5,687,12753.9,2.0
13/06/2015 14:00,,,,,,,,,3.4,2.6,0.6,0.7,2.2,73.5,669,9127.3,2.0,,,,,,,,,
13/06/2015 13:00,29.7,6.0,0.0,1.7,9.3,92.9,1494,2.0,,,,,,,,,,,,,,,,,,
13/06/2015 11:00,,,,,,,,,,,,,,,,,,1.9,1.7,0.1,0.5,1.7,66.3,690,12730.8,2.0
13/06/2015 10:00,,,,,,,,,3.3,1.8,0.2,0.7,2.7,73.9,665,9111.0,2.0,,,,,,,,,
13/06/2015 09:00,29.6,6.2,0.0,1.8,9.4,92.8,1492,2.0,,,,,,,,,,,,,,,,,,
13/06/2015 07:00,,,,,,,,,,,,,,,,,,1.9,1.7,0.2,0.6,1.7,66.5,687,12734.1,2.0
13/06/2015 06:00,,,,,,,,,3.5,2.3,0.5,0.6,2.4,73.8,674,9131.0,2.0,,,,,,,,,
13/06/2015 05:00,29.2,6.9,0.0,1.7,8.7,92.8,1494,2.0,,,,,,,,,,,,,,,,,,
13/06/2015 03:00,,,,,,,,,,,,,,,,,,1.9,1.8,0.0,0.5,1.4,66.6,684,12746.3,2.0
13/06/2015 02:00,,,,,,,,,3.4,2.3,0.5,0.7,2.5,73.9,669,9131.0,2.0,,,,,,,,,
13/06/2015 01:00,29.0,6.2,0.0,1.8,9.5,92.5,1484,2.0,,,,,,,,,,,,,,,,,,
12/06/2015 23:00,,,,,,,,,,,,,,,,,,1.9,1.9,0.3,0.5,1.6,66.2,687,12712.5,2.0
12/06/2015 22:00,,,,,,,,,3.3,2.4,0.5,0.7,2.0,73.8,663,9123.2,2.0,,,,,,,,,
12/06/2015 21:00,29.7,6.1,0.1,2.0,9.2,92.9,1487,2.0,,,,,,,,,,,,,,,,,,
12/06/2015 19:00,,,,,,,,,,,,,,,,,,1.9,1.8,0.0,0.6,1.7,66.3,688,12681.4,2.0
12/06/2015 18:00,,,,,,,,,3.4,2.5,0.5,0.8,2.8,73.7,662,9086.6,2.0,,,,,,,,,
12/06/2015 17:00,30.0,6.1,0.1,2.1,11.2,92.8,1488,2.0,,,,,,,,,,,,,,,,,,
12/06/2015 15:00,,,,,,,,,,,,,,,,,,1.9,2.0,0.1,0.7,3.0,66.2,686,12633.7,2.0
12/06/2015 14:00,,,,,,,,,3.3,2.1,0.8,0.7,3.2,73.7,659,9081.3,2.0,,,,,,,,,
12/06/2015 13:00,29.3,6.0,0.5,1.9,10.4,92.8,1487,2.0,,,,,,,,,,,,,,,,,,
12/06/2015 11:00,,,,,,,,,,,,,,,,,,1.9,1.6,0.3,0.5,3.0,66.2,678,12651.1,2.0
12/06/2015 10:00,,,,,,,,,3.4,2.0,0.6,0.7,3.1,73.4,667,9060.8,2.0,,,,,,,,,
12/06/2015 09:00,28.3,6.2,0.3,1.8,9.0,92.4,1480,2.0,,,,,,,,,,,,,,,,,,
12/06/2015 07:00,,,,,,,,,,,,,,,,,,1.8,2.3,0.1,0.4,1.3,66.0,684,12718.7,2.0
12/06/2015 06:00,,,,,,,,,3.3,2.3,0.5,0.6,1.9,73.3,668,9077.5,2.0,,,,,,,,,
12/06/2015 05:00,27.8,6.3,0.1,1.7,8.0,92.1,1475,2.0,,,,,,,,,,,,,,,,,,
12/06/2015 03:00,,,,,,,,,,,,,,,,,,1.8,1.9,0.0,0.4,1.2,65.9,679,12725.0,2.0
12/06/2015 02:00,,,,,,,,,3.1,2.9,0.4,0.5,1.0,73.3,658,9090.3,2.0,,,,,,,,,
12/06/2015 01:00,27.8,6.1,0.1,1.8,8.6,91.9,1470,2.0,,,,,,,,,,,,,,,,,,
11/06/2015 23:00,,,,,,,,,,,,,,,,,,1.8,2.1,0.1,0.3,0.7,65.9,681,12679.5,2.0
11/06/2015 22:00,,,,,,,,,3.3,2.1,0.4,0.7,2.0,73.2,662,9044.1,2.0,,,,,,,,,
11/06/2015 21:00,28.6,5.6,0.2,2.0,9.2,92.1,1478,2.0,,,,,,,,,,,,,,,,,,
11/06/2015 19:00,,,,,,,,,,,,,,,,,,1.8,1.6,0.2,0.7,3.3,65.8,678,12572.6,2.0
11/06/2015 18:00,,,,,,,,,3.3,1.8,0.2,0.9,4.7,73.3,657,9029.1,2.0,,,,,,,,,
11/06/2015 17:00,28.6,5.7,0.1,2.3,12.3,92.2,1474,2.0,,,,,,,,,,,,,,,,,,
11/06/2015 15:00,,,,,,,,,,,,,,,,,,1.8,1.8,0.0,0.7,3.4,65.7,678,12556.9,2.0
11/06/2015 14:00,,,,,,,,,3.3,2.2,0.5,0.6,3.9,73.1,660,9012.2,2.0,,,,,,,,,
11/06/2015 13:00,27.9,6.2,0.0,2.0,10.7,92.1,1465,2.0,,,,,,,,,,,,,,,,,,
